"","Municipi","Districte","Secció","Indicadores de renta media y mediana","Periodo","Renda"
"1792","l'Hospitalet de Llobregat",3,14,"Renta neta media por persona",2022,14086
"1793","l'Hospitalet de Llobregat",3,15,"Renta neta media por persona",2022,14386
"1794","l'Hospitalet de Llobregat",3,16,"Renta neta media por persona",2022,17968
"1795","l'Hospitalet de Llobregat",3,17,"Renta neta media por persona",2022,10959
"1796","l'Hospitalet de Llobregat",3,18,"Renta neta media por persona",2022,16181
"1797","l'Hospitalet de Llobregat",3,19,"Renta neta media por persona",2022,15588
"1798","l'Hospitalet de Llobregat",3,20,"Renta neta media por persona",2022,16293
"1799","l'Hospitalet de Llobregat",3,21,"Renta neta media por persona",2022,16417
"1800","l'Hospitalet de Llobregat",3,22,"Renta neta media por persona",2022,12592
"1801","l'Hospitalet de Llobregat",3,23,"Renta neta media por persona",2022,14097
"1802","l'Hospitalet de Llobregat",3,24,"Renta neta media por persona",2022,12484
"1803","l'Hospitalet de Llobregat",3,25,"Renta neta media por persona",2022,16399
"1804","l'Hospitalet de Llobregat",3,26,"Renta neta media por persona",2022,18328
"1805","l'Hospitalet de Llobregat",3,27,"Renta neta media por persona",2022,17304
"1806","l'Hospitalet de Llobregat",3,28,"Renta neta media por persona",2022,16338
"1807","l'Hospitalet de Llobregat",3,29,"Renta neta media por persona",2022,16028
"1808","l'Hospitalet de Llobregat",4,1,"Renta neta media por persona",2022,11712
"1809","l'Hospitalet de Llobregat",4,2,"Renta neta media por persona",2022,9779
"1810","l'Hospitalet de Llobregat",4,3,"Renta neta media por persona",2022,12034
"1811","l'Hospitalet de Llobregat",4,4,"Renta neta media por persona",2022,10168
"1812","l'Hospitalet de Llobregat",4,5,"Renta neta media por persona",2022,10059
"1813","l'Hospitalet de Llobregat",4,6,"Renta neta media por persona",2022,10648
"1814","l'Hospitalet de Llobregat",4,7,"Renta neta media por persona",2022,9272
"1815","l'Hospitalet de Llobregat",4,9,"Renta neta media por persona",2022,9949
"1816","l'Hospitalet de Llobregat",4,10,"Renta neta media por persona",2022,12258
"1817","l'Hospitalet de Llobregat",4,11,"Renta neta media por persona",2022,11236
"1818","l'Hospitalet de Llobregat",4,12,"Renta neta media por persona",2022,11715
"1819","l'Hospitalet de Llobregat",4,14,"Renta neta media por persona",2022,8983
"1820","l'Hospitalet de Llobregat",4,16,"Renta neta media por persona",2022,9198
"1821","l'Hospitalet de Llobregat",4,18,"Renta neta media por persona",2022,10283
"1822","l'Hospitalet de Llobregat",4,19,"Renta neta media por persona",2022,9008
"1823","l'Hospitalet de Llobregat",4,20,"Renta neta media por persona",2022,9861
"1824","l'Hospitalet de Llobregat",4,21,"Renta neta media por persona",2022,10168
"1825","l'Hospitalet de Llobregat",4,22,"Renta neta media por persona",2022,9174
"1826","l'Hospitalet de Llobregat",4,23,"Renta neta media por persona",2022,9562
"1827","l'Hospitalet de Llobregat",4,25,"Renta neta media por persona",2022,10437
"1828","l'Hospitalet de Llobregat",4,26,"Renta neta media por persona",2022,9538
"1829","l'Hospitalet de Llobregat",4,27,"Renta neta media por persona",2022,8479
"1830","l'Hospitalet de Llobregat",4,30,"Renta neta media por persona",2022,9940
"1831","l'Hospitalet de Llobregat",4,31,"Renta neta media por persona",2022,8586
"1832","l'Hospitalet de Llobregat",4,32,"Renta neta media por persona",2022,10670
"1833","l'Hospitalet de Llobregat",4,33,"Renta neta media por persona",2022,8219
"1834","l'Hospitalet de Llobregat",4,35,"Renta neta media por persona",2022,8112
"1835","l'Hospitalet de Llobregat",4,36,"Renta neta media por persona",2022,9684
"1836","l'Hospitalet de Llobregat",4,37,"Renta neta media por persona",2022,9609
"1837","l'Hospitalet de Llobregat",4,40,"Renta neta media por persona",2022,10923
"1838","l'Hospitalet de Llobregat",4,41,"Renta neta media por persona",2022,12505
"1839","l'Hospitalet de Llobregat",5,1,"Renta neta media por persona",2022,14927
"1840","l'Hospitalet de Llobregat",5,2,"Renta neta media por persona",2022,11619
"1841","l'Hospitalet de Llobregat",5,3,"Renta neta media por persona",2022,15150
"1842","l'Hospitalet de Llobregat",5,4,"Renta neta media por persona",2022,13192
"1843","l'Hospitalet de Llobregat",5,5,"Renta neta media por persona",2022,13814
"1844","l'Hospitalet de Llobregat",5,6,"Renta neta media por persona",2022,14075
"1845","l'Hospitalet de Llobregat",5,7,"Renta neta media por persona",2022,11510
"1846","l'Hospitalet de Llobregat",5,8,"Renta neta media por persona",2022,10055
"1847","l'Hospitalet de Llobregat",5,10,"Renta neta media por persona",2022,10970
"1848","l'Hospitalet de Llobregat",5,11,"Renta neta media por persona",2022,10198
"1849","l'Hospitalet de Llobregat",5,13,"Renta neta media por persona",2022,9355
"1850","l'Hospitalet de Llobregat",5,14,"Renta neta media por persona",2022,9701
"1851","l'Hospitalet de Llobregat",5,17,"Renta neta media por persona",2022,8934
"1852","l'Hospitalet de Llobregat",5,18,"Renta neta media por persona",2022,10265
"1853","l'Hospitalet de Llobregat",5,20,"Renta neta media por persona",2022,10857
"1854","l'Hospitalet de Llobregat",5,21,"Renta neta media por persona",2022,14360
"1855","l'Hospitalet de Llobregat",5,23,"Renta neta media por persona",2022,10935
"1856","l'Hospitalet de Llobregat",5,24,"Renta neta media por persona",2022,8768
"1857","l'Hospitalet de Llobregat",5,25,"Renta neta media por persona",2022,9666
"1858","l'Hospitalet de Llobregat",5,26,"Renta neta media por persona",2022,9468
"1859","l'Hospitalet de Llobregat",5,28,"Renta neta media por persona",2022,11267
"1860","l'Hospitalet de Llobregat",5,29,"Renta neta media por persona",2022,10000
"1861","l'Hospitalet de Llobregat",5,30,"Renta neta media por persona",2022,12673
"1862","l'Hospitalet de Llobregat",5,31,"Renta neta media por persona",2022,10158
"1863","l'Hospitalet de Llobregat",5,32,"Renta neta media por persona",2022,10898
"1864","l'Hospitalet de Llobregat",5,33,"Renta neta media por persona",2022,9738
"1865","l'Hospitalet de Llobregat",5,34,"Renta neta media por persona",2022,10214
"1866","l'Hospitalet de Llobregat",5,35,"Renta neta media por persona",2022,13893
"1867","l'Hospitalet de Llobregat",5,37,"Renta neta media por persona",2022,11356
"1868","l'Hospitalet de Llobregat",5,38,"Renta neta media por persona",2022,10848
"1869","l'Hospitalet de Llobregat",6,1,"Renta neta media por persona",2022,13028
"1870","l'Hospitalet de Llobregat",6,2,"Renta neta media por persona",2022,11909
"1871","l'Hospitalet de Llobregat",6,5,"Renta neta media por persona",2022,14433
"1872","l'Hospitalet de Llobregat",6,6,"Renta neta media por persona",2022,11585
"1873","l'Hospitalet de Llobregat",6,7,"Renta neta media por persona",2022,11987
"1874","l'Hospitalet de Llobregat",6,8,"Renta neta media por persona",2022,13040
"1875","l'Hospitalet de Llobregat",6,9,"Renta neta media por persona",2022,13431
"1876","l'Hospitalet de Llobregat",6,10,"Renta neta media por persona",2022,13344
"1877","l'Hospitalet de Llobregat",6,11,"Renta neta media por persona",2022,12440
"1878","l'Hospitalet de Llobregat",6,12,"Renta neta media por persona",2022,13314
"1879","l'Hospitalet de Llobregat",6,13,"Renta neta media por persona",2022,13267
"1880","l'Hospitalet de Llobregat",6,14,"Renta neta media por persona",2022,14101
"1881","l'Hospitalet de Llobregat",6,15,"Renta neta media por persona",2022,14317
"1882","l'Hospitalet de Llobregat",6,16,"Renta neta media por persona",2022,11887
"1883","l'Hospitalet de Llobregat",6,17,"Renta neta media por persona",2022,13274
"1884","l'Hospitalet de Llobregat",6,18,"Renta neta media por persona",2022,17038
"1885","l'Hospitalet de Llobregat",6,19,"Renta neta media por persona",2022,13804
"1886","l'Hospitalet de Llobregat",6,21,"Renta neta media por persona",2022,14207
"1887","l'Hospitalet de Llobregat",6,22,"Renta neta media por persona",2022,14009
"1888","l'Hospitalet de Llobregat",6,23,"Renta neta media por persona",2022,13900
"1889","l'Hospitalet de Llobregat",6,24,"Renta neta media por persona",2022,13778
"1890","l'Hospitalet de Llobregat",6,25,"Renta neta media por persona",2022,14526
"1891","l'Hospitalet de Llobregat",6,26,"Renta neta media por persona",2022,13426
"1892","l'Hospitalet de Llobregat",6,27,"Renta neta media por persona",2022,15187
"1893","l'Hospitalet de Llobregat",6,30,"Renta neta media por persona",2022,13639
"1894","l'Hospitalet de Llobregat",6,31,"Renta neta media por persona",2022,13541
"1895","l'Hospitalet de Llobregat",6,32,"Renta neta media por persona",2022,12689
"1896","Igualada",1,1,"Renta neta media por persona",2022,11934
"1897","Igualada",2,1,"Renta neta media por persona",2022,16009
"1898","Igualada",2,2,"Renta neta media por persona",2022,14654
"1899","Igualada",2,3,"Renta neta media por persona",2022,16321
"1900","Igualada",3,1,"Renta neta media por persona",2022,12713
"1901","Igualada",3,2,"Renta neta media por persona",2022,17739
"1902","Igualada",3,3,"Renta neta media por persona",2022,15685
"1903","Igualada",3,4,"Renta neta media por persona",2022,16047
"1904","Igualada",3,5,"Renta neta media por persona",2022,11866
"1905","Igualada",3,6,"Renta neta media por persona",2022,16400
"1906","Igualada",3,7,"Renta neta media por persona",2022,16908
"1907","Igualada",3,8,"Renta neta media por persona",2022,15513
"1908","Igualada",3,9,"Renta neta media por persona",2022,17729
"1909","Igualada",3,10,"Renta neta media por persona",2022,16756
"1910","Igualada",4,1,"Renta neta media por persona",2022,13219
"1911","Igualada",4,2,"Renta neta media por persona",2022,14777
"1912","Igualada",4,3,"Renta neta media por persona",2022,14408
"1913","Igualada",4,4,"Renta neta media por persona",2022,15071
"1914","Igualada",4,5,"Renta neta media por persona",2022,16364
"1915","Igualada",5,1,"Renta neta media por persona",2022,13145
"1916","Igualada",5,2,"Renta neta media por persona",2022,13110
"1917","Igualada",5,3,"Renta neta media por persona",2022,14451
"1918","Igualada",5,4,"Renta neta media por persona",2022,15165
"1919","Igualada",5,5,"Renta neta media por persona",2022,9681
"1920","Igualada",5,7,"Renta neta media por persona",2022,14657
"1921","Jorba",1,1,"Renta neta media por persona",2022,16375
"1922","la Llacuna",1,1,"Renta neta media por persona",2022,15198
"1923","la Llagosta",1,1,"Renta neta media por persona",2022,13712
"1924","la Llagosta",1,2,"Renta neta media por persona",2022,14027
"1925","la Llagosta",1,3,"Renta neta media por persona",2022,12365
"1926","la Llagosta",1,4,"Renta neta media por persona",2022,13297
"1927","la Llagosta",1,5,"Renta neta media por persona",2022,11865
"1928","la Llagosta",1,6,"Renta neta media por persona",2022,11473
"1929","la Llagosta",1,7,"Renta neta media por persona",2022,11651
"1930","la Llagosta",1,8,"Renta neta media por persona",2022,15342
"1931","la Llagosta",1,9,"Renta neta media por persona",2022,14750
"1932","Llinars del Vallès",1,1,"Renta neta media por persona",2022,14068
"1933","Llinars del Vallès",1,2,"Renta neta media por persona",2022,13996
"1934","Llinars del Vallès",2,1,"Renta neta media por persona",2022,17419
"1935","Llinars del Vallès",2,2,"Renta neta media por persona",2022,16945
"1936","Llinars del Vallès",2,3,"Renta neta media por persona",2022,17474
"1937","Llinars del Vallès",2,4,"Renta neta media por persona",2022,16753
"1938","Lliçà d'Amunt",1,1,"Renta neta media por persona",2022,17011
"1939","Lliçà d'Amunt",1,2,"Renta neta media por persona",2022,16922
"1940","Lliçà d'Amunt",1,3,"Renta neta media por persona",2022,16209
"1941","Lliçà d'Amunt",1,4,"Renta neta media por persona",2022,14655
"1942","Lliçà d'Amunt",1,5,"Renta neta media por persona",2022,16110
"1943","Lliçà d'Amunt",1,6,"Renta neta media por persona",2022,15742
"1944","Lliçà d'Amunt",1,7,"Renta neta media por persona",2022,17804
"1945","Lliçà d'Amunt",1,8,"Renta neta media por persona",2022,16221
"1946","Lliçà d'Amunt",1,9,"Renta neta media por persona",2022,14826
"1947","Lliçà d'Amunt",1,10,"Renta neta media por persona",2022,15675
"1948","Lliçà de Vall",1,1,"Renta neta media por persona",2022,17455
"1949","Lliçà de Vall",1,2,"Renta neta media por persona",2022,18453
"1950","Lliçà de Vall",1,3,"Renta neta media por persona",2022,18593
"1951","Lliçà de Vall",1,4,"Renta neta media por persona",2022,15032
"1952","Lluçà",1,1,"Renta neta media por persona",2022,14059
"1953","Malgrat de Mar",1,1,"Renta neta media por persona",2022,14115
"1954","Malgrat de Mar",1,2,"Renta neta media por persona",2022,14127
"1955","Malgrat de Mar",1,3,"Renta neta media por persona",2022,12332
"1956","Malgrat de Mar",1,4,"Renta neta media por persona",2022,12296
"1957","Malgrat de Mar",1,5,"Renta neta media por persona",2022,13092
"1958","Malgrat de Mar",1,6,"Renta neta media por persona",2022,13483
"1959","Malgrat de Mar",2,1,"Renta neta media por persona",2022,15271
"1960","Malgrat de Mar",2,2,"Renta neta media por persona",2022,14060
"1961","Malgrat de Mar",2,3,"Renta neta media por persona",2022,14186
"1962","Malla",1,1,"Renta neta media por persona",2022,20366
"1963","Manlleu",1,1,"Renta neta media por persona",2022,15031
"1964","Manlleu",1,2,"Renta neta media por persona",2022,12930
"1965","Manlleu",2,1,"Renta neta media por persona",2022,14523
"1966","Manlleu",2,2,"Renta neta media por persona",2022,13273
"1967","Manlleu",2,3,"Renta neta media por persona",2022,12520
"1968","Manlleu",2,4,"Renta neta media por persona",2022,11309
"1969","Manlleu",3,1,"Renta neta media por persona",2022,13099
"1970","Manlleu",3,2,"Renta neta media por persona",2022,12040
"1971","Manlleu",3,3,"Renta neta media por persona",2022,10014
"1972","Manlleu",3,4,"Renta neta media por persona",2022,13278
"1973","Manlleu",4,1,"Renta neta media por persona",2022,13624
"1974","Manlleu",4,2,"Renta neta media por persona",2022,15381
"1975","Manresa",1,1,"Renta neta media por persona",2022,11277
"1976","Manresa",1,2,"Renta neta media por persona",2022,11025
"1977","Manresa",2,1,"Renta neta media por persona",2022,16403
"1978","Manresa",2,2,"Renta neta media por persona",2022,18411
"1979","Manresa",2,3,"Renta neta media por persona",2022,15722
"1980","Manresa",2,4,"Renta neta media por persona",2022,17530
"1981","Manresa",2,5,"Renta neta media por persona",2022,15091
"1982","Manresa",2,6,"Renta neta media por persona",2022,14077
"1983","Manresa",2,7,"Renta neta media por persona",2022,15350
"1984","Manresa",2,8,"Renta neta media por persona",2022,13341
"1985","Manresa",2,9,"Renta neta media por persona",2022,11691
"1986","Manresa",2,10,"Renta neta media por persona",2022,17738
"1987","Manresa",2,11,"Renta neta media por persona",2022,16681
"1988","Manresa",2,12,"Renta neta media por persona",2022,18462
"1989","Manresa",2,13,"Renta neta media por persona",2022,12959
"1990","Manresa",2,14,"Renta neta media por persona",2022,14211
"1991","Manresa",3,1,"Renta neta media por persona",2022,11401
"1992","Manresa",3,2,"Renta neta media por persona",2022,11462
"1993","Manresa",3,4,"Renta neta media por persona",2022,12119
"1994","Manresa",3,5,"Renta neta media por persona",2022,12775
"1995","Manresa",3,6,"Renta neta media por persona",2022,12122
